severity_id,severity_name,sla,product_type,brand,service_type,incident_type,open_to_close_hour,response_to_resolved_hour,label_multi_severity,label_binary_severity
2,Major,24x7 6Hrs Resolution Time,Server,HPE,Incident,Memory Failure,6.55,6.0,2,1
4,Cosmetic,24x7 6Hrs Resolution Time,Storage,YIP,Request,General Incident,3.5,0.8666666666666667,0,0
4,Cosmetic,24x7 4Hrs Resolution Time,Storage,HPE,Request,Configuration Change,1.0,0.9833333333333333,0,0
4,Cosmetic,24x7 4Hrs Resolution Time,Software,VMWare,Request,Upgrade Software,3.5,3.4833333333333334,0,0
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,98.25,29.583333333333332,1,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Memory Failure,4.2,4.1,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Request,Software,9.35,8.983333333333333,2,1
3,Minor,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,26.216666666666665,13.6,1,0
2,Major,24x7 4Hrs Response Time,Server,DELL,Request,General Incident,72.1,70.88333333333334,2,1
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,12.583333333333334,12.583333333333334,2,1
2,Major,24x7 6Hrs Resolution Time,Storage,HPE,Incident,Power Supply Failure,7.716666666666667,7.5,2,1
3,Minor,24x7 4Hrs Response Time,Software,VMWare,Incident,Software,1.8333333333333333,1.75,1,0
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Request,Software,1.5,1.3,1,0
1,Critical,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,4.6,4.5,3,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,3.35,3.283333333333333,2,1
1,Critical,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,5.533333333333333,5.333333333333333,3,1
2,Major,24x7 4Hrs Resolution Time,Server,Oracle,Incident,General Incident,1.0333333333333334,0.5,2,1
2,Major,9x5 NBD 4Hrs Response Time,Server,HPE,Incident,Memory Failure,92.63333333333334,91.28333333333333,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Network Card Failure,18.3,18.083333333333332,2,1
2,Major,9x5 NBD 4Hrs Response Time,Server,HPE,Incident,Memory Failure,22.916666666666668,20.883333333333333,2,1
4,Cosmetic,24x7 4Hrs Response Time,Storage,NetApp,Request,Configuration Change,176.5,176.33333333333334,0,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Network Card Failure,52.13333333333333,47.18333333333333,2,1
2,Major,24x7 4Hrs Response Time,Server,HPE,Incident,System Board Failure,23.0,22.5,2,1
3,Minor,24x7 4Hrs Response Time,Software,Red Hat,Incident,General Incident,3.7666666666666666,3.533333333333333,1,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,6.15,6.033333333333333,2,1
2,Major,24x7 4Hrs Resolution Time,Server,Oracle,Request,General Incident,8.0,6.983333333333333,2,1
4,Cosmetic,24x7 6Hrs Resolution Time,Storage,YIP,Request,Maintenance System,4.0,4.0,0,0
2,Major,24x7 4Hrs Response Time,Server,HPE,Incident,Hard Disk Drive Failure,3.0,2.5,2,1
2,Major,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,4.616666666666666,4.166666666666667,2,1
1,Critical,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,19.533333333333335,19.433333333333334,3,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Software,11.983333333333333,9.983333333333333,2,1
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,3.5166666666666666,3.433333333333333,0,0
3,Minor,24x7 4Hrs Response Time,Software,YIP,Incident,General Incident,152.66666666666666,48.11666666666667,1,0
4,Cosmetic,24x7 4Hrs Resolution Time,Storage,HPE,Request,General Incident,10.2,8.0,0,0
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,General Incident,1.65,0.08333333333333333,2,1
2,Major,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,3.95,3.4833333333333334,2,1
3,Minor,24x7 4Hrs Response Time,Software,VMWare,Incident,Software,5.816666666666666,5.366666666666666,1,0
2,Major,9x5 NBD 4Hrs Response Time,Server,HPE,Incident,General Incident,11.0,4.0,2,1
2,Major,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,General Incident,48.13333333333333,47.65,2,1
4,Cosmetic,24x7 4Hrs Resolution Time,Software,VMWare,Request,Configuration Change,5.983333333333333,5.983333333333333,0,0
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.4166666666666667,0.4,2,1
2,Major,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,4.5,4.233333333333333,2,1
3,Minor,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Power Supply Failure,1427.5,1427.5,1,0
4,Cosmetic,24x7 6Hrs Resolution Time,Storage,HPE,Request,Configuration Change,1.0,0.9833333333333333,0,0
4,Cosmetic,24x7 4Hrs Resolution Time,Access Point,Cisco,Request,General Incident,1.5,1.5,0,0
3,Minor,24x7 4Hrs Response Time,Software,VMWare,Incident,Software,7.833333333333333,7.75,1,0
4,Cosmetic,24x7 4Hrs Response Time,Software,Red Hat,Request,General Incident,2820.4166666666665,2820.4166666666665,0,0
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Software,14.466666666666667,13.916666666666666,2,1
3,Minor,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,22.9,5.1,1,0
2,Major,24x7 4Hrs Response Time,Server,HPE,Incident,Memory Failure,5.0,4.5,2,1
2,Major,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,General Incident,1.2,1.2,2,1
3,Minor,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,8.5,8.483333333333333,1,0
2,Major,24x7 6Hrs Resolution Time,Server,HPE,Incident,General Incident,26.416666666666668,26.233333333333334,2,1
2,Major,24x7 4Hrs Resolution Time,Server,Oracle,Request,General Incident,6.9,4.0,2,1
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,10.533333333333333,10.45,1,0
2,Major,24x7 4Hrs Resolution Time,Access Point,Cisco,Incident,General Incident,1.0,1.0,2,1
4,Cosmetic,24x7 4Hrs Response Time,Storage,NetApp,Incident,Other Failure,4.85,0.5333333333333333,0,0
3,Minor,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,Memory Failure,72.88333333333334,72.75,1,0
3,Minor,24x7 6Hrs Response Time,Server,HPE,Request,Configuration Change,546.9,546.8166666666667,1,0
4,Cosmetic,24x7 6Hrs Response Time,Service,YIP,Request,General Incident,21.066666666666666,20.983333333333334,0,0
2,Major,24x7 4Hrs Resolution Time,Software,Veeam,Incident,Software,74.65,74.5,2,1
3,Minor,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,3.933333333333333,3.5166666666666666,1,0
2,Major,24x7 4Hrs Resolution Time,Server,Oracle,Request,General Incident,22.05,2.5,2,1
4,Cosmetic,24x7 6Hrs Resolution Time,Software,VMWare,Request,General Incident,0.7,0.5333333333333333,0,0
3,Minor,24x7 4Hrs Response Time,Software,Trend Micro,Incident,General Incident,34.93333333333333,34.733333333333334,1,0
2,Major,24x7 4Hrs Response Time,Software,VMWare,Incident,Configuration Change,0.8833333333333333,0.5,2,1
2,Major,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Configuration Change,16.883333333333333,16.5,2,1
4,Cosmetic,24x7 4Hrs Response Time,Storage,NetApp,Incident,Configuration Change,175.0,175.0,0,0
3,Minor,24x7 4Hrs Response Time,Server,HPE,Incident,General Incident,735.8666666666667,580.95,1,0
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,8.85,8.0,0,0
2,Major,24x7 4Hrs Resolution Time,Storage,Oracle,Incident,Power Supply Failure,3.716666666666667,3.0,2,1
3,Minor,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,44.68333333333333,26.0,1,0
3,Minor,24x7 4Hrs Resolution Time,Software,VMWare,Request,Software,2.7,2.5,1,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,5.616666666666666,0.6166666666666667,2,1
1,Critical,24x7 4Hrs Response Time,Storage,NetApp,Incident,Other Failure,4.5,4.5,3,1
4,Cosmetic,24x7 4Hrs Resolution Time,Server,HPE,Request,Upgrade Software,32.0,30.833333333333332,0,0
3,Minor,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,8.0,8.0,1,0
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,Hard Disk Drive Failure,22.833333333333332,22.833333333333332,1,0
2,Major,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,3.6,3.3666666666666667,2,1
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,121.98333333333333,118.91666666666667,2,1
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.6333333333333333,0.6166666666666667,2,1
3,Minor,24x7 4Hrs Response Time,Server,DELL,Incident,General Incident,5.683333333333334,5.516666666666667,1,0
3,Minor,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,94.25,94.0,1,0
4,Cosmetic,24x7 4Hrs Resolution Time,Server,Oracle,Request,Upgrade Software,6.0,6.0,0,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Memory Failure,6.9,6.783333333333333,2,1
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.8,0.8,2,1
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,Other Failure,309.21666666666664,308.7,1,0
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,12.533333333333333,12.5,2,1
3,Minor,24x7 6Hrs Resolution Time,Software,eUnite,Incident,Software,29.766666666666666,29.75,1,0
2,Major,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,5.65,5.5,2,1
3,Minor,24x7 4Hrs Resolution Time,Access Point,Cisco,Request,General Incident,4.0,4.0,1,0
2,Major,24x7 4Hrs Resolution Time,Storage,Veritas,Incident,Hard Disk Drive Failure,172.0,166.8,2,1
2,Major,24x7 4Hrs Resolution Time,Storage,Veritas,Incident,Hard Disk Drive Failure,36.3,5.066666666666666,2,1
2,Major,24x7 6Hrs Response Time,Server,HPE,Incident,General Incident,1510.1,1510.0166666666667,2,1
4,Cosmetic,24x7 4Hrs Response Time,Hardware,HPE,Request,General Incident,57.0,56.0,0,0
3,Minor,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,43.1,0.4666666666666667,1,0
3,Minor,24x7 4Hrs Resolution Time,Server,HPE,Incident,System Board Failure,2.0,1.0,1,0
3,Minor,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,144.16666666666666,143.96666666666667,1,0
4,Cosmetic,24x7 4Hrs Resolution Time,Server,HPE,Request,Maintenance System,8.0,7.0,0,0
2,Major,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,1.75,1.6,2,1
2,Major,24x7 4Hrs Response Time,Server,HPE,Incident,General Incident,8.45,8.333333333333334,2,1
2,Major,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,4.616666666666666,4.0,2,1
3,Minor,24x7 6Hrs Resolution Time,Software,eUnite,Request,Software,139.41666666666666,139.4,1,0
4,Cosmetic,24x7 4Hrs Resolution Time,Tape Library,Oracle,Incident,General Incident,2.0,2.0,0,0
3,Minor,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,1.4666666666666666,1.25,1,0
3,Minor,24x7 4Hrs Resolution Time,Hardware,Oracle,Request,General Incident,4.0,3.4833333333333334,1,0
2,Major,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,16.966666666666665,16.833333333333332,2,1
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,CPU Failure,28.0,22.416666666666668,2,1
2,Major,24x7 6Hrs Resolution Time,Software,CIMCO-CMMS,Incident,Software,6.6,1.1,2,1
2,Major,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,General Incident,1.55,1.45,2,1
2,Major,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,3.316666666666667,3.1666666666666665,2,1
1,Critical,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Configuration Change,310.8,141.7,3,1
2,Major,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,49.016666666666666,48.916666666666664,2,1
4,Cosmetic,24x7 4Hrs Resolution Time,Storage,NetApp,Request,General Incident,4.983333333333333,0.35,0,0
2,Major,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,General Incident,19.15,0.85,2,1
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.7,0.6666666666666666,2,1
4,Cosmetic,24x7 4Hrs Resolution Time,Software,VMWare,Request,Upgrade Software,1.25,1.2333333333333334,0,0
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.7166666666666667,0.7166666666666667,2,1
2,Major,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,0.6833333333333333,0.4,2,1
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,8.8,7.0,0,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,4.866666666666666,4.8,2,1
3,Minor,24x7 6Hrs Resolution Time,Software,eUnite,Incident,Software,24.0,23.783333333333335,1,0
1,Critical,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Configuration Change,0.6333333333333333,0.45,3,1
3,Minor,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,385.0,383.4166666666667,1,0
2,Major,24x7 4Hrs Resolution Time,Access Point,Cisco,Incident,General Incident,1.0,1.0,2,1
2,Major,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,7.4,7.3,2,1
2,Major,24x7 4Hrs Response Time,Storage,Veritas,Incident,Backup Failure,74.4,6.25,2,1
2,Major,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,Controller/Node Failure,204.73333333333332,192.33333333333334,2,1
2,Major,24x7 4Hrs Response Time,Firewall,Palo Alto,Incident,General Incident,357.98333333333335,356.46666666666664,2,1
1,Critical,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Controller/Node Failure,4.466666666666667,4.0,3,1
4,Cosmetic,24x7 4Hrs Resolution Time,Server,HPE,Request,Maintenance System,10.183333333333334,8.0,0,0
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,1.9833333333333334,0.13333333333333333,2,1
2,Major,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,7.85,7.85,2,1
2,Major,24x7 4Hrs Resolution Time,Switch,Cisco,Request,General Incident,5.133333333333334,4.133333333333334,2,1
3,Minor,24x7 4Hrs Resolution Time,Server,HPE,Request,General Incident,3.5,2.9833333333333334,1,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,9.316666666666666,9.016666666666667,2,1
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,1.0666666666666667,0.8333333333333334,1,0
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,1666.85,943.6166666666667,0,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,1782.0,1781.9833333333333,2,1
3,Minor,24x7 4Hrs Response Time,Software,Red Hat,Incident,General Incident,25.133333333333333,24.966666666666665,1,0
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,Hard Disk Drive Failure,22.95,22.916666666666668,1,0
2,Major,24x7 4Hrs Resolution Time,Software,Veeam,Incident,Software,3.8833333333333333,3.783333333333333,2,1
2,Major,24x7 4Hrs Resolution Time,Software,VMWare,Incident,General Incident,17.366666666666667,17.133333333333333,2,1
3,Minor,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,General Incident,16.283333333333335,16.25,1,0
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,1.2,1.2,0,0
4,Cosmetic,24x7 4Hrs Resolution Time,Software,Veeam,Request,Software,2.0,1.9833333333333334,0,0
2,Major,24x7 4Hrs Resolution Time,Software,Red Hat,Incident,General Incident,211.61666666666667,211.41666666666666,2,1
2,Major,24x7 4Hrs Response Time,Storage,HPE,Incident,General Incident,7.25,7.0,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,181.43333333333334,181.31666666666666,2,1
3,Minor,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,General Incident,3.0,3.0,1,0
4,Cosmetic,24x7 6Hrs Resolution Time,Software,YIP,Request,General Incident,1.7333333333333334,0.8,0,0
4,Cosmetic,24x7 6Hrs Resolution Time,Storage,HPE,Request,General Incident,6.0,6.0,0,0
2,Major,24x7 4Hrs Response Time,Storage,HPE,Incident,General Incident,74.0,73.75,2,1
3,Minor,24x7 4Hrs Response Time,Software,Trend Micro,Incident,General Incident,89.83333333333333,89.66666666666667,1,0
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Request,General Incident,224.75,8.983333333333333,2,1
2,Major,24x7 6Hrs Response Time,Server,HPE,Incident,General Incident,15.083333333333334,14.933333333333334,2,1
4,Cosmetic,24x7 6Hrs Resolution Time,Storage,NetApp,Request,General Incident,338.46666666666664,336.6,0,0
3,Minor,24x7 4Hrs Response Time,Software,Trend Micro,Incident,General Incident,3.85,2.183333333333333,1,0
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,67.16666666666667,67.08333333333333,1,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,19.766666666666666,7.7,2,1
2,Major,24x7 4Hrs Response Time,Server,HPE,Request,General Incident,22.5,22.25,2,1
3,Minor,24x7 6Hrs Resolution Time,Storage,HPE,Incident,Controller/Node Failure,4.35,4.35,1,0
3,Minor,24x7 4Hrs Resolution Time,Software,VMWare,Incident,General Incident,101.81666666666666,1.4,1,0
2,Major,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,0.6833333333333333,0.5833333333333334,2,1
3,Minor,24x7 6Hrs Resolution Time,Software,SAPB1,Incident,General Incident,0.31666666666666665,0.3,1,0
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,12.616666666666667,12.233333333333333,1,0
2,Major,24x7 4Hrs Response Time,Server,HPE,Incident,Memory Failure,6.833333333333333,6.5,2,1
2,Major,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,5.6,1.0833333333333333,2,1
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Power Supply Failure,1.5,1.0,2,1
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,8.433333333333334,8.0,0,0
3,Minor,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,0.8,0.5,1,0
4,Cosmetic,24x7 6Hrs Resolution Time,Storage,NetApp,Request,General Incident,11.4,1.9833333333333334,0,0
3,Minor,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,151.15,151.15,1,0
3,Minor,24x7 6Hrs Resolution Time,Software,SAPB1,Request,Other Failure,7.5,2.216666666666667,1,0
4,Cosmetic,24x7 4Hrs Resolution Time,Access Point,Cisco,Request,Configuration Change,0.5,0.5,0,0
1,Critical,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,General Incident,10.5,7.5,3,1
2,Major,24x7 4Hrs Response Time,Storage,NetApp,Incident,Hard Disk Drive Failure,8.916666666666666,8.716666666666667,2,1
2,Major,24x7 6Hrs Resolution Time,Software,SAPB1,Request,Configuration Change,769.0833333333334,749.6833333333333,2,1
2,Major,24x7 4Hrs Resolution Time,Storage,Oracle,Incident,Hard Disk Drive Failure,2.0,2.0,2,1
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,29.0,23.5,2,1
4,Cosmetic,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,3.5166666666666666,3.0,0,0
2,Major,24x7 4Hrs Response Time,Storage,NetApp,Incident,Hard Disk Drive Failure,4.166666666666667,4.083333333333333,2,1
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,8.933333333333334,8.0,0,0
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,195.48333333333332,3.0,0,0
1,Critical,24x7 4Hrs Resolution Time,Storage,Veritas,Incident,General Incident,4.45,4.316666666666666,3,1
2,Major,24x7 6Hrs Resolution Time,Switch,Cisco,Incident,System Board Failure,13.166666666666666,13.0,2,1
2,Major,24x7 4Hrs Response Time,Server,DELL,Incident,Battery Failure,8.883333333333333,6.416666666666667,2,1
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,Hard Disk Drive Failure,26.583333333333332,26.583333333333332,1,0
3,Minor,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,2.2666666666666666,1.2666666666666666,1,0
3,Minor,24x7 4Hrs Response Time,Storage,Veritas,Incident,Backup Failure,5.0,5.0,1,0
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,816.2,816.1666666666666,1,0
2,Major,24x7 4Hrs Response Time,Software,Red Hat,Incident,General Incident,2927.25,91.18333333333334,2,1
4,Cosmetic,24x7 4Hrs Resolution Time,Software,VMWare,Request,Maintenance System,39.0,39.0,0,0
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,192.58333333333334,0.11666666666666667,1,0
2,Major,24x7 4Hrs Resolution Time,Software,Veeam,Incident,Software,4.033333333333333,3.966666666666667,2,1
3,Minor,24x7 4Hrs Response Time,Storage,Veritas,Request,OS / Firmware,770.2166666666667,752.9833333333333,1,0
4,Cosmetic,24x7 6Hrs Resolution Time,Storage,NetApp,Request,General Incident,681.05,679.7333333333333,0,0
4,Cosmetic,24x7 4Hrs Resolution Time,Server,Oracle,Request,Report,70.66666666666667,69.66666666666667,0,0
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.4166666666666667,0.4,2,1
1,Critical,24x7 4Hrs Resolution Time,Server,HPE,Incident,Memory Failure,9.416666666666666,9.366666666666667,3,1
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Request,Software,3.0833333333333335,0.16666666666666666,1,0
3,Minor,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,5.583333333333333,4.5,1,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,5.45,5.35,2,1
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,Hard Disk Drive Failure,4.75,4.733333333333333,1,0
2,Major,24x7 4Hrs Response Time,Server,HPE,Incident,Memory Failure,7.466666666666667,6.5,2,1
3,Minor,24x7 4Hrs Response Time,Software,Red Hat,Incident,General Incident,2741.9333333333334,25.416666666666668,1,0
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.5333333333333333,0.5166666666666667,2,1
3,Minor,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,21.783333333333335,16.133333333333333,1,0
4,Cosmetic,24x7 4Hrs Response Time,Software,Trend Micro,Request,General Incident,76.28333333333333,1.3166666666666667,0,0
2,Major,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,General Incident,28.75,28.616666666666667,2,1
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.36666666666666664,0.35,2,1
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,97.98333333333333,95.0,2,1
4,Cosmetic,24x7 6Hrs Resolution Time,Server,DELL,Request,General Incident,195.78333333333333,194.95,0,0
3,Minor,24x7 6Hrs Resolution Time,Software,eUnite,Incident,Software,31.266666666666666,31.0,1,0
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,6.5,2.9,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,System Board Failure,7.5,6.983333333333333,2,1
3,Minor,24x7 6Hrs Response Time,Server,HPE,Request,General Incident,391.55,391.55,1,0
3,Minor,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,11.25,11.166666666666666,1,0
3,Minor,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,General Incident,2.0,2.0,1,0
2,Major,24x7 4Hrs Resolution Time,Storage,Oracle,Incident,Hard Disk Drive Failure,2.0,2.0,2,1
4,Cosmetic,24x7 6Hrs Resolution Time,Storage,YIP,Request,General Incident,18.5,18.0,0,0
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,7.933333333333334,7.933333333333334,0,0
3,Minor,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,3.3833333333333333,0.5166666666666667,1,0
4,Cosmetic,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,22.75,17.783333333333335,0,0
2,Major,24x7 6Hrs Resolution Time,Server,DELL,Incident,General Incident,138.65,66.65,2,1
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,3.2333333333333334,3.0,0,0
4,Cosmetic,24x7 4Hrs Response Time,Firewall,Palo Alto,Request,Maintenance System,138.75,138.28333333333333,0,0
3,Minor,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,General Incident,63.38333333333333,63.233333333333334,1,0
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,76.0,73.9,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,1988.95,1988.4,2,1
4,Cosmetic,24x7 4Hrs Resolution Time,Server,HPE,Request,General Incident,10.066666666666666,7.0,0,0
1,Critical,24x7 4Hrs Response Time,Server,HPE,Incident,General Incident,57.13333333333333,57.05,3,1
3,Minor,24x7 4Hrs Resolution Time,Storage,Oracle,Incident,Memory Failure,173.0,173.0,1,0
2,Major,24x7 4Hrs Response Time,Server,HPE,Incident,General Incident,418.68333333333334,418.68333333333334,2,1
4,Cosmetic,24x7 6Hrs Resolution Time,Server,HPE,Request,Upgrade Software,4.016666666666667,4.0,0,0
4,Cosmetic,24x7 6Hrs Resolution Time,Software,VMWare,Request,Software,1455.3833333333334,1455.3833333333334,0,0
3,Minor,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,1972.9166666666667,246.56666666666666,1,0
2,Major,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,9.75,8.0,2,1
2,Major,24x7 4Hrs Resolution Time,Software,Oracle,Incident,General Incident,7.15,6.9,2,1
4,Cosmetic,24x7 4Hrs Resolution Time,Storage,HPE,Request,OS / Firmware,5.0,4.983333333333333,0,0
2,Major,24x7 4Hrs Response Time,Software,VMWare,Incident,Software,5.483333333333333,5.216666666666667,2,1
4,Cosmetic,24x7 4Hrs Response Time,Storage,Veritas,Incident,Backup Failure,31.1,1.0,0,0
2,Major,24x7 4Hrs Response Time,Server,DELL,Incident,General Incident,4.816666666666666,4.5,2,1
2,Major,24x7 4Hrs Resolution Time,Tape Library,DELL,Incident,General Incident,1.1333333333333333,1.0,2,1
2,Major,24x7 6Hrs Response Time,Server,HPE,Incident,General Incident,126.78333333333333,126.61666666666666,2,1
2,Major,24x7 4Hrs Resolution Time,Software,Veeam,Incident,Backup Failure,1630.0,1.6166666666666667,2,1
2,Major,24x7 4Hrs Response Time,Server,HPE,Incident,Memory Failure,3.4166666666666665,3.4166666666666665,2,1
